date,hospital,total_beds,occupied_beds,occupancy_rate,elderly_patients_pct
2023-03-14,KKH,1379,637,0.683,0.551
2023-03-15,SGH,843,1209,0.843,0.556
2023-03-15,NUH,1110,847,0.705,0.269
2023-03-15,TTSH,531,665,0.748,0.496
2023-03-15,CGH,567,1059,0.769,0.457
2023-03-15,KTPH,1127,886,0.804,0.266
2023-03-15,AH,1380,898,0.95,0.388
2023-03-15,IMH,1398,904,0.617,0.361
2023-03-15,KKH,726,809,0.636,0.198
2023-03-16,SGH,878,426,0.629,0.137
2023-03-16,NUH,1278,733,0.731,0.262
2023-03-16,TTSH,984,1030,0.941,0.279
2023-03-16,CGH,1410,1309,0.907,0.212
2023-03-16,KTPH,1327,732,0.757,0.446
2023-03-16,AH,1347,501,0.566,0.371
2023-03-16,IMH,1374,468,0.868,0.323
2023-03-16,KKH,1019,1056,0.95,0.368
2023-03-17,SGH,1112,658,0.867,0.407
2023-03-17,NUH,628,667,0.621,0.464
2023-03-17,TTSH,1169,454,0.591,0.346
2023-03-17,CGH,630,688,0.808,0.273
2023-03-17,KTPH,726,805,0.671,0.224
2023-03-17,AH,985,523,0.561,0.249
2023-03-17,IMH,876,708,0.793,0.307
2023-03-17,KKH,956,968,0.792,0.423
2023-03-18,SGH,1087,790,0.811,0.293
2023-03-18,NUH,655,629,0.5,0.366
2023-03-18,TTSH,1174,877,0.737,0.304
2023-03-18,CGH,837,599,0.737,0.392
2023-03-18,KTPH,1395,613,0.529,0.551
2023-03-18,AH,1361,1050,0.819,0.412
2023-03-18,IMH,982,899,0.627,0.38
2023-03-18,KKH,500,1130,0.77,0.249
2023-03-19,SGH,1314,1083,0.83,0.312
2023-03-19,NUH,812,689,0.611,0.331
2023-03-19,TTSH,1495,881,0.919,0.298
2023-03-19,CGH,1263,1078,0.803,0.291
2023-03-19,KTPH,1145,556,0.742,0.425
2023-03-19,AH,641,555,0.5,0.207
2023-03-19,IMH,1158,580,0.557,0.32
2023-03-19,KKH,1380,534,0.685,0.491
2023-03-20,SGH,1113,844,0.689,0.343
2023-03-20,NUH,1121,1168,0.808,0.28
2023-03-20,TTSH,783,1229,0.831,0.438
2023-03-20,CGH,572,953,0.756,0.365
2023-03-20,KTPH,1286,1204,0.835,0.573
2023-03-20,AH,936,702,0.529,0.324
2023-03-20,IMH,764,599,0.732,0.328
2023-03-20,KKH,1153,351,0.5,0.403
2023-03-21,SGH,567,1261,0.848,0.503
2023-03-21,NUH,1121,893,0.814,0.44
2023-03-21,TTSH,1380,683,0.734,0.333
2023-03-21,CGH,1075,757,0.762,0.303
2023-03-21,KTPH,824,610,0.761,0.466
2023-03-21,AH,1428,561,0.802,0.466
2023-03-21,IMH,1476,774,0.79,0.414
2023-03-21,KKH,800,655,0.778,0.45
2023-03-22,SGH,1087,336,0.5,0.281
2023-03-22,NUH,525,1090,0.827,0.487
2023-03-22,TTSH,1318,996,0.95,0.239
2023-03-22,CGH,631,1255,0.95,0.424
2023-03-22,KTPH,905,347,0.605,0.353
2023-03-22,AH,693,1408,0.95,0.332
2023-03-22,IMH,1268,1028,0.95,0.411
2023-03-22,KKH,1164,801,0.657,0.369
2023-03-23,SGH,1229,534,0.684,0.129
2023-03-23,NUH,948,644,0.686,0.281
2023-03-23,TTSH,923,459,0.717,0.143
2023-03-23,CGH,1323,622,0.524,0.426
2023-03-23,KTPH,801,992,0.719,0.351
2023-03-23,AH,840,883,0.704,0.275
2023-03-23,IMH,862,1085,0.822,0.623
2023-03-23,KKH,1048,955,0.726,0.417
2023-03-24,SGH,1318,660,0.617,0.377
2023-03-24,NUH,896,1096,0.911,0.352
2023-03-24,TTSH,500,460,0.69,0.285
2023-03-24,CGH,955,728,0.5,0.192
2023-03-24,KTPH,739,1236,0.866,0.503
2023-03-24,AH,930,830,0.678,0.365
2023-03-24,IMH,1172,993,0.873,0.229
2023-03-24,KKH,1250,591,0.649,0.377
2023-03-25,SGH,831,734,0.838,0.361
2023-03-25,NUH,1269,1268,0.87,0.269
2023-03-25,TTSH,1318,1207,0.9,0.483
2023-03-25,CGH,1062,437,0.708,0.605
2023-03-25,KTPH,1128,777,0.768,0.243
2023-03-25,AH,849,709,0.892,0.362
2023-03-25,IMH,767,719,0.784,0.442
2023-03-25,KKH,1474,853,0.575,0.34
2023-03-26,SGH,907,676,0.674,0.201
2023-03-26,NUH,606,780,0.675,0.285
2023-03-26,TTSH,572,853,0.589,0.333
2023-03-26,CGH,863,1009,0.739,0.455
2023-03-26,KTPH,671,754,0.561,0.134
2023-03-26,AH,574,684,0.646,0.373
2023-03-26,IMH,1419,810,0.688,0.315
2023-03-26,KKH,506,354,0.51,0.354
2023-03-27,SGH,701,685,0.727,0.393
2023-03-27,NUH,894,1238,0.941,0.3
2023-03-27,TTSH,939,656,0.933,0.361
2023-03-27,CGH,1124,838,0.609,0.364
2023-03-27,KTPH,1056,958,0.754,0.392
2023-03-27,AH,862,694,0.733,0.334
2023-03-27,IMH,761,663,0.5,0.205
2023-03-27,KKH,1437,732,0.744,0.232
2023-03-28,SGH,623,941,0.688,0.457
2023-03-28,NUH,1285,350,0.5,0.228
2023-03-28,TTSH,608,906,0.734,0.395
2023-03-28,CGH,664,819,0.829,0.146
2023-03-28,KTPH,1353,1254,0.95,0.573
2023-03-28,AH,1053,611,0.717,0.473
2023-03-28,IMH,996,530,0.632,0.288
2023-03-28,KKH,799,357,0.561,0.263
2023-03-29,SGH,1103,729,0.5,0.425
2023-03-29,NUH,610,988,0.724,0.239
2023-03-29,TTSH,772,299,0.5,0.321
2023-03-29,CGH,1260,923,0.794,0.44
2023-03-29,KTPH,1352,576,0.566,0.4
2023-03-29,AH,663,1032,0.745,0.293
2023-03-29,IMH,1184,833,0.788,0.397
2023-03-29,KKH,1476,475,0.696,0.378
2023-03-30,SGH,1023,911,0.843,0.313
2023-03-30,NUH,803,818,0.731,0.233
2023-03-30,TTSH,1194,1158,0.919,0.345
2023-03-30,CGH,1457,679,0.95,0.226
2023-03-30,KTPH,1203,1197,0.95,0.234
2023-03-30,AH,1448,1399,0.95,0.267
2023-03-30,IMH,1186,625,0.5,0.179
2023-03-30,KKH,547,841,0.833,0.359
2023-03-31,SGH,1363,1238,0.925,0.33
2023-03-31,NUH,993,1006,0.839,0.056
2023-03-31,TTSH,1182,1267,0.95,0.326
2023-03-31,CGH,625,492,0.634,0.391
2023-03-31,KTPH,1163,964,0.922,0.297
2023-03-31,AH,826,929,0.893,0.401
2023-03-31,IMH,1048,529,0.827,0.422
2023-03-31,KKH,627,609,0.87,0.425
2023-04-01,SGH,693,946,0.788,0.395
2023-04-01,NUH,1441,1025,0.696,0.262
2023-04-01,TTSH,857,287,0.5,0.187
2023-04-01,CGH,687,855,0.581,0.319
2023-04-01,KTPH,1027,398,0.705,0.411
2023-04-01,AH,1245,615,0.7,0.268
2023-04-01,IMH,949,654,0.673,0.358
2023-04-01,KKH,1007,394,0.5,0.274
2023-04-02,SGH,1473,939,0.831,0.287
2023-04-02,NUH,1232,601,0.824,0.331
2023-04-02,TTSH,732,584,0.5,0.337
2023-04-02,CGH,552,911,0.709,0.378
2023-04-02,KTPH,836,389,0.572,0.384
2023-04-02,AH,509,491,0.5,0.368
2023-04-02,IMH,659,832,0.603,0.369
2023-04-02,KKH,552,744,0.821,0.253
2023-04-03,SGH,759,583,0.829,0.176
2023-04-03,NUH,511,885,0.784,0.393
2023-04-03,TTSH,1372,1012,0.833,0.431
2023-04-03,CGH,740,842,0.619,0.329
2023-04-03,KTPH,1317,893,0.701,0.366
2023-04-03,AH,1150,703,0.621,0.463
2023-04-03,IMH,1422,642,0.548,0.268
2023-04-03,KKH,1410,1191,0.904,0.284
2023-04-04,SGH,1123,936,0.878,0.336
2023-04-04,NUH,1428,982,0.74,0.548
2023-04-04,TTSH,1405,640,0.95,0.443
2023-04-04,CGH,512,497,0.828,0.268
2023-04-04,KTPH,1105,925,0.763,0.37
2023-04-04,AH,1151,618,0.78,0.322
2023-04-04,IMH,803,998,0.729,0.305
2023-04-04,KKH,802,497,0.5,0.352
2023-04-05,SGH,735,915,0.667,0.228
2023-04-05,NUH,530,1306,0.935,0.318
2023-04-05,TTSH,958,1114,0.843,0.236
2023-04-05,CGH,1120,960,0.709,0.387
2023-04-05,KTPH,1227,659,0.517,0.432
2023-04-05,AH,527,776,0.941,0.431
2023-04-05,IMH,987,755,0.572,0.514
2023-04-05,KKH,751,571,0.779,0.335
2023-04-06,SGH,617,369,0.668,0.334
2023-04-06,NUH,552,542,0.5,0.362
2023-04-06,TTSH,1420,634,0.716,0.251
2023-04-06,CGH,681,1198,0.867,0.109
2023-04-06,KTPH,1239,655,0.747,0.324
2023-04-06,AH,1351,587,0.95,0.372
2023-04-06,IMH,603,945,0.857,0.422
2023-04-06,KKH,633,635,0.714,0.369
2023-04-07,SGH,1255,1013,0.765,0.505
2023-04-07,NUH,1146,653,0.898,0.215
2023-04-07,TTSH,1228,778,0.776,0.374
2023-04-07,CGH,1143,557,0.5,0.256
2023-04-07,KTPH,578,457,0.735,0.186
2023-04-07,AH,1101,389,0.646,0.346
2023-04-07,IMH,642,978,0.753,0.373
2023-04-07,KKH,1070,423,0.719,0.285
2023-04-08,SGH,525,337,0.644,0.318
2023-04-08,NUH,766,728,0.759,0.491
2023-04-08,TTSH,1362,705,0.775,0.464
2023-04-08,CGH,1186,923,0.868,0.402
2023-04-08,KTPH,1068,937,0.886,0.26
2023-04-08,AH,1293,907,0.725,0.312
2023-04-08,IMH,860,669,0.699,0.427
2023-04-08,KKH,921,973,0.685,0.296
2023-04-09,SGH,621,461,0.595,0.475
2023-04-09,NUH,1073,785,0.716,0.391
2023-04-09,TTSH,801,1045,0.742,0.507
2023-04-09,CGH,1017,562,0.95,0.194
2023-04-09,KTPH,1119,556,0.843,0.346
2023-04-09,AH,991,540,0.5,0.41
2023-04-09,IMH,751,786,0.743,0.268
2023-04-09,KKH,945,649,0.782,0.339
2023-04-10,SGH,518,1017,0.686,0.188
2023-04-10,NUH,653,692,0.778,0.284
2023-04-10,TTSH,1070,519,0.832,0.292
2023-04-10,CGH,746,829,0.814,0.352
2023-04-10,KTPH,851,1102,0.737,0.226
2023-04-10,AH,538,936,0.858,0.221
2023-04-10,IMH,1353,464,0.785,0.23
2023-04-10,KKH,573,736,0.703,0.35
2023-04-11,SGH,1437,635,0.843,0.329
2023-04-11,NUH,1263,771,0.562,0.41
2023-04-11,TTSH,1102,1057,0.82,0.421
2023-04-11,CGH,950,941,0.684,0.343
2023-04-11,KTPH,764,590,0.631,0.384
2023-04-11,AH,998,541,0.862,0.332
2023-04-11,IMH,1128,605,0.548,0.19
2023-04-11,KKH,773,592,0.5,0.451
2023-04-12,SGH,590,471,0.811,0.192
2023-04-12,NUH,557,371,0.568,0.423
2023-04-12,TTSH,604,729,0.521,0.353
2023-04-12,CGH,1232,743,0.689,0.419
2023-04-12,KTPH,1446,601,0.519,0.548
2023-04-12,AH,902,577,0.95,0.36
2023-04-12,IMH,826,566,0.867,0.321
2023-04-12,KKH,631,930,0.722,0.442
2023-04-13,SGH,1127,423,0.696,0.003
2023-04-13,NUH,646,343,0.562,0.386
2023-04-13,TTSH,1004,676,0.695,0.394
2023-04-13,CGH,779,391,0.5,0.37
2023-04-13,KTPH,1493,1009,0.678,0.446
2023-04-13,AH,1334,672,0.852,0.469
2023-04-13,IMH,747,863,0.766,0.455
2023-04-13,KKH,753,458,0.674,0.342
2023-04-14,SGH,856,1130,0.854,0.094
2023-04-14,NUH,1014,518,0.587,0.241
2023-04-14,TTSH,1464,1313,0.933,0.432
2023-04-14,CGH,1201,684,0.5,0.282
2023-04-14,KTPH,705,601,0.88,0.408
2023-04-14,AH,1385,1074,0.868,0.325
2023-04-14,IMH,1252,732,0.95,0.178
2023-04-14,KKH,701,405,0.763,0.269
2023-04-15,SGH,1020,1139,0.772,0.293
2023-04-15,NUH,935,486,0.798,0.2
2023-04-15,TTSH,601,1058,0.846,0.43
2023-04-15,CGH,1303,551,0.95,0.661
2023-04-15,KTPH,1390,601,0.862,0.45
2023-04-15,AH,666,740,0.735,0.4
2023-04-15,IMH,1262,751,0.637,0.418
2023-04-15,KKH,761,517,0.616,0.24
2023-04-16,SGH,674,522,0.859,0.444
2023-04-16,NUH,1462,680,0.699,0.417
2023-04-16,TTSH,627,730,0.768,0.297
2023-04-16,CGH,1383,602,0.656,0.343
2023-04-16,KTPH,1399,847,0.691,0.395
2023-04-16,AH,1388,1243,0.834,0.408
2023-04-16,IMH,889,1424,0.95,0.354
2023-04-16,KKH,982,896,0.774,0.297
2023-04-17,SGH,957,353,0.601,0.322
2023-04-17,NUH,650,686,0.678,0.264
2023-04-17,TTSH,1496,1079,0.806,0.431
2023-04-17,CGH,950,959,0.853,0.213
2023-04-17,KTPH,625,809,0.76,0.286
2023-04-17,AH,900,834,0.596,0.215
2023-04-17,IMH,1345,529,0.933,0.263
2023-04-17,KKH,518,820,0.67,0.179
2023-04-18,SGH,1058,807,0.685,0.334
2023-04-18,NUH,1193,688,0.774,0.4
2023-04-18,TTSH,902,358,0.572,0.402
2023-04-18,CGH,528,888,0.688,0.376
2023-04-18,KTPH,1068,600,0.674,0.183
2023-04-18,AH,516,619,0.755,0.274
2023-04-18,IMH,973,918,0.95,0.289
2023-04-18,KKH,703,541,0.5,0.257
2023-04-19,SGH,844,814,0.626,0.284
2023-04-19,NUH,1085,406,0.612,0.25
2023-04-19,TTSH,794,547,0.763,0.39
2023-04-19,CGH,607,602,0.668,0.323
2023-04-19,KTPH,913,767,0.95,0.475
2023-04-19,AH,980,741,0.872,0.235
2023-04-19,IMH,599,286,0.514,0.443
2023-04-19,KKH,564,987,0.903,0.377
2023-04-20,SGH,1289,981,0.718,0.378
2023-04-20,NUH,783,859,0.907,0.467
2023-04-20,TTSH,1316,481,0.757,0.324
2023-04-20,CGH,919,478,0.836,0.344
2023-04-20,KTPH,1299,526,0.692,0.392
2023-04-20,AH,918,936,0.746,0.333
2023-04-20,IMH,1423,690,0.797,0.369
2023-04-20,KKH,572,973,0.684,0.189
2023-04-21,SGH,1284,407,0.752,0.341
2023-04-21,NUH,711,551,0.556,0.419
2023-04-21,TTSH,546,863,0.804,0.407
2023-04-21,CGH,1329,491,0.604,0.162
2023-04-21,KTPH,1105,762,0.95,0.513
2023-04-21,AH,1138,669,0.865,0.317
2023-04-21,IMH,1003,592,0.5,0.345
2023-04-21,KKH,1387,881,0.8,0.101
2023-04-22,SGH,989,714,0.586,0.354
2023-04-22,NUH,1356,574,0.723,0.427
2023-04-22,TTSH,1193,610,0.582,0.212
2023-04-22,CGH,1352,1099,0.866,0.414
2023-04-22,KTPH,687,620,0.5,0.419
2023-04-22,AH,751,559,0.5,0.146
2023-04-22,IMH,638,739,0.618,0.436
2023-04-22,KKH,1321,350,0.596,0.35
2023-04-23,SGH,1253,388,0.626,0.494
2023-04-23,NUH,1424,680,0.595,0.301
2023-04-23,TTSH,802,907,0.828,0.446
2023-04-23,CGH,628,628,0.904,0.326
2023-04-23,KTPH,1245,707,0.684,0.428
2023-04-23,AH,1389,456,0.829,0.263
2023-04-23,IMH,1313,747,0.717,0.363
2023-04-23,KKH,1121,530,0.784,0.411
2023-04-24,SGH,596,1181,0.856,0.351
2023-04-24,NUH,608,748,0.716,0.265
2023-04-24,TTSH,760,736,0.796,0.134
2023-04-24,CGH,1475,1025,0.701,0.43
2023-04-24,KTPH,956,562,0.718,0.346
2023-04-24,AH,1171,528,0.5,0.243
2023-04-24,IMH,544,645,0.717,0.109
2023-04-24,KKH,984,965,0.843,0.391
2023-04-25,SGH,1257,511,0.649,0.446
2023-04-25,NUH,915,864,0.602,0.172
2023-04-25,TTSH,1173,1112,0.918,0.533
2023-04-25,CGH,1178,484,0.65,0.248
2023-04-25,KTPH,617,885,0.628,0.26
2023-04-25,AH,862,823,0.817,0.506
2023-04-25,IMH,980,492,0.95,0.3
2023-04-25,KKH,948,887,0.623,0.522
2023-04-26,SGH,1257,698,0.5,0.35
2023-04-26,NUH,704,881,0.832,0.572
2023-04-26,TTSH,1424,485,0.611,0.376
2023-04-26,CGH,570,625,0.815,0.269
2023-04-26,KTPH,506,714,0.879,0.327
2023-04-26,AH,1252,536,0.5,0.376
2023-04-26,IMH,1128,869,0.95,0.239
2023-04-26,KKH,1321,986,0.845,0.386
2023-04-27,SGH,592,911,0.908,0.432
2023-04-27,NUH,863,1026,0.71,0.384
2023-04-27,TTSH,912,661,0.79,0.169
2023-04-27,CGH,1282,972,0.696,0.472
2023-04-27,KTPH,556,544,0.744,0.33
2023-04-27,AH,1371,434,0.549,0.341
2023-04-27,IMH,548,915,0.773,0.468
2023-04-27,KKH,834,894,0.868,0.059
2023-04-28,SGH,1193,414,0.588,0.281
2023-04-28,NUH,1073,750,0.656,0.332
2023-04-28,TTSH,621,929,0.95,0.322
2023-04-28,CGH,1060,1190,0.848,0.236
2023-04-28,KTPH,908,1130,0.79,0.501
2023-04-28,AH,1368,709,0.819,0.496
2023-04-28,IMH,813,861,0.863,0.412
2023-04-28,KKH,1203,440,0.811,0.264
2023-04-29,SGH,764,825,0.592,0.403
2023-04-29,NUH,900,669,0.744,0.396
2023-04-29,TTSH,1075,1060,0.781,0.494
2023-04-29,CGH,969,781,0.729,0.444
2023-04-29,KTPH,768,525,0.686,0.228
2023-04-29,AH,558,758,0.573,0.285
2023-04-29,IMH,1105,722,0.586,0.281
2023-04-29,KKH,706,586,0.702,0.44
2023-04-30,SGH,895,638,0.733,0.302
2023-04-30,NUH,1235,674,0.777,0.453
2023-04-30,TTSH,738,582,0.839,0.24
2023-04-30,CGH,628,1080,0.726,0.405
2023-04-30,KTPH,877,647,0.577,0.289
2023-04-30,AH,1289,834,0.769,0.213
2023-04-30,IMH,887,838,0.857,0.404
2023-04-30,KKH,839,814,0.595,0.408
2023-05-01,SGH,891,828,0.654,0.396
2023-05-01,NUH,1392,452,0.5,0.324
2023-05-01,TTSH,1187,1256,0.897,0.386
2023-05-01,CGH,1003,679,0.546,0.318
2023-05-01,KTPH,576,498,0.684,0.513
2023-05-01,AH,1492,534,0.785,0.312
2023-05-01,IMH,899,714,0.95,0.232
2023-05-01,KKH,958,929,0.776,0.343
2023-05-02,SGH,1425,710,0.706,0.46
2023-05-02,NUH,665,520,0.57,0.419
2023-05-02,TTSH,1491,721,0.843,0.483
2023-05-02,CGH,707,1100,0.911,0.552
2023-05-02,KTPH,1036,446,0.787,0.455
2023-05-02,AH,1438,1105,0.95,0.301
2023-05-02,IMH,1419,948,0.825,0.21
2023-05-02,KKH,1208,496,0.719,0.406
2023-05-03,SGH,1420,432,0.844,0.439
2023-05-03,NUH,1413,484,0.74,0.285
2023-05-03,TTSH,970,339,0.591,0.498
2023-05-03,CGH,924,802,0.75,0.222
2023-05-03,KTPH,957,1277,0.902,0.484
2023-05-03,AH,759,560,0.811,0.248
2023-05-03,IMH,1225,1045,0.834,0.262
2023-05-03,KKH,1153,833,0.893,0.397
2023-05-04,SGH,1279,755,0.95,0.435
2023-05-04,NUH,593,308,0.603,0.656
2023-05-04,TTSH,1241,1048,0.786,0.235
2023-05-04,CGH,1467,1062,0.773,0.427
2023-05-04,KTPH,507,359,0.68,0.335
2023-05-04,AH,1139,527,0.629,0.335
2023-05-04,IMH,544,843,0.58,0.412
2023-05-04,KKH,680,517,0.725,0.371
2023-05-05,SGH,1430,599,0.884,0.287
2023-05-05,NUH,763,560,0.793,0.357
2023-05-05,TTSH,1130,515,0.673,0.33
2023-05-05,CGH,849,1141,0.801,0.381
2023-05-05,KTPH,1445,409,0.719,0.275
2023-05-05,AH,775,357,0.651,0.28
2023-05-05,IMH,1063,867,0.676,0.322
2023-05-05,KKH,859,703,0.5,0.304
2023-05-06,SGH,1361,554,0.52,0.246
2023-05-06,NUH,548,590,0.643,0.292
2023-05-06,TTSH,600,816,0.632,0.368
2023-05-06,CGH,1459,427,0.643,0.383
2023-05-06,KTPH,874,354,0.695,0.265
2023-05-06,AH,952,623,0.903,0.378
2023-05-06,IMH,737,1032,0.728,0.619
2023-05-06,KKH,945,421,0.5,0.428
2023-05-07,SGH,1490,680,0.688,0.267
2023-05-07,NUH,1408,307,0.522,0.118
2023-05-07,TTSH,1435,1341,0.95,0.431
2023-05-07,CGH,1330,639,0.638,0.431
2023-05-07,KTPH,1230,974,0.658,0.435
2023-05-07,AH,946,1275,0.95,0.343
2023-05-07,IMH,826,1117,0.887,0.344
2023-05-07,KKH,938,860,0.659,0.455
2023-05-08,SGH,1329,937,0.95,0.323
2023-05-08,NUH,687,1071,0.789,0.224
2023-05-08,TTSH,1050,405,0.71,0.45
2023-05-08,CGH,985,655,0.95,0.233
2023-05-08,KTPH,1233,528,0.556,0.379
2023-05-08,AH,1237,803,0.659,0.296
2023-05-08,IMH,1211,602,0.807,0.331
2023-05-08,KKH,705,609,0.584,0.372
2023-05-09,SGH,1198,385,0.67,0.47
2023-05-09,NUH,754,1238,0.927,0.369
2023-05-09,TTSH,1436,650,0.828,0.252
2023-05-09,CGH,986,715,0.811,0.319
2023-05-09,KTPH,775,793,0.794,0.388
2023-05-09,AH,980,913,0.654,0.396
2023-05-09,IMH,557,531,0.643,0.324
2023-05-09,KKH,973,371,0.61,0.283
2023-05-10,SGH,996,484,0.74,0.439
2023-05-10,NUH,501,828,0.659,0.396
2023-05-10,TTSH,1370,486,0.95,0.21
2023-05-10,CGH,593,561,0.671,0.489
2023-05-10,KTPH,1435,637,0.66,0.239
2023-05-10,AH,1213,746,0.865,0.372
2023-05-10,IMH,1191,929,0.652,0.35
2023-05-10,KKH,1193,433,0.5,0.522
2023-05-11,SGH,1282,330,0.517,0.32
2023-05-11,NUH,1452,932,0.665,0.383
2023-05-11,TTSH,820,380,0.628,0.295
2023-05-11,CGH,638,760,0.682,0.476
2023-05-11,KTPH,915,802,0.799,0.305
2023-05-11,AH,906,909,0.853,0.535
2023-05-11,IMH,1432,648,0.654,0.333
2023-05-11,KKH,732,1104,0.765,0.48
2023-05-12,SGH,1316,417,0.645,0.23
2023-05-12,NUH,1350,1046,0.764,0.375
2023-05-12,TTSH,646,583,0.854,0.204
2023-05-12,CGH,618,697,0.88,0.304
2023-05-12,KTPH,717,540,0.8,0.403
2023-05-12,AH,993,512,0.881,0.497
2023-05-12,IMH,1371,701,0.587,0.222
2023-05-12,KKH,709,662,0.504,0.311
2023-05-13,SGH,1399,902,0.63,0.235
2023-05-13,NUH,971,654,0.749,0.235
2023-05-13,TTSH,1301,745,0.692,0.398
2023-05-13,CGH,572,524,0.672,0.187
2023-05-13,KTPH,710,670,0.503,0.435
2023-05-13,AH,782,580,0.603,0.315
2023-05-13,IMH,604,799,0.671,0.498
2023-05-13,KKH,1482,702,0.826,0.253
2023-05-14,SGH,631,521,0.891,0.279
2023-05-14,NUH,745,666,0.606,0.318
2023-05-14,TTSH,648,1071,0.722,0.358
2023-05-14,CGH,968,693,0.734,0.376
2023-05-14,KTPH,1264,350,0.545,0.346
2023-05-14,AH,1483,1133,0.816,0.487
2023-05-14,IMH,1374,305,0.5,0.228
2023-05-14,KKH,1238,689,0.563,0.369
2023-05-15,SGH,1051,703,0.95,0.372
2023-05-15,NUH,1211,851,0.85,0.359
2023-05-15,TTSH,1389,641,0.872,0.278
2023-05-15,CGH,942,528,0.719,0.286
2023-05-15,KTPH,1070,670,0.536,0.394
2023-05-15,AH,1318,452,0.855,0.449
2023-05-15,IMH,1434,765,0.695,0.398
2023-05-15,KKH,1459,803,0.852,0.429
2023-05-16,SGH,1105,651,0.681,0.197
2023-05-16,NUH,1042,705,0.664,0.308
2023-05-16,TTSH,777,791,0.753,0.303
2023-05-16,CGH,1260,520,0.754,0.37
2023-05-16,KTPH,834,599,0.847,0.381
2023-05-16,AH,1284,695,0.677,0.392
2023-05-16,IMH,665,771,0.572,0.37
2023-05-16,KKH,662,739,0.855,0.326
2023-05-17,SGH,1154,930,0.705,0.323
2023-05-17,NUH,914,641,0.863,0.42
2023-05-17,TTSH,906,479,0.67,0.373
2023-05-17,CGH,1485,872,0.846,0.365
2023-05-17,KTPH,1253,557,0.865,0.226
2023-05-17,AH,961,425,0.831,0.329
2023-05-17,IMH,898,332,0.642,0.274
2023-05-17,KKH,1415,1005,0.905,0.485
2023-05-18,SGH,543,1112,0.811,0.367
2023-05-18,NUH,826,564,0.654,0.164
2023-05-18,TTSH,663,473,0.74,0.403
2023-05-18,CGH,1432,1310,0.95,0.546
2023-05-18,KTPH,1307,441,0.644,0.256
2023-05-18,AH,1363,503,0.684,0.296
2023-05-18,IMH,635,863,0.669,0.378
2023-05-18,KKH,1082,886,0.884,0.3
2023-05-19,SGH,624,406,0.5,0.284
2023-05-19,NUH,729,780,0.675,0.324
2023-05-19,TTSH,881,386,0.575,0.138
2023-05-19,CGH,505,620,0.788,0.313
2023-05-19,KTPH,1389,569,0.515,0.309
2023-05-19,AH,505,926,0.825,0.322
2023-05-19,IMH,605,888,0.773,0.449
2023-05-19,KKH,1458,856,0.9,0.458
2023-05-20,SGH,915,724,0.592,0.284
2023-05-20,NUH,692,982,0.664,0.479
2023-05-20,TTSH,1472,1165,0.923,0.203
2023-05-20,CGH,1029,412,0.673,0.214
2023-05-20,KTPH,1213,323,0.555,0.288
2023-05-20,AH,1383,506,0.671,0.445
2023-05-20,IMH,994,381,0.728,0.244
2023-05-20,KKH,993,648,0.798,0.437
2023-05-21,SGH,524,718,0.862,0.293
2023-05-21,NUH,1277,377,0.631,0.255
2023-05-21,TTSH,713,941,0.795,0.299
2023-05-21,CGH,1393,578,0.538,0.261
2023-05-21,KTPH,982,463,0.676,0.347
2023-05-21,AH,863,665,0.673,0.353
2023-05-21,IMH,575,823,0.687,0.346
2023-05-21,KKH,1141,731,0.752,0.343
2023-05-22,SGH,571,680,0.893,0.248
2023-05-22,NUH,1074,1133,0.756,0.239
2023-05-22,TTSH,1054,372,0.722,0.267
2023-05-22,CGH,1303,954,0.645,0.243
2023-05-22,KTPH,1162,479,0.534,0.436
2023-05-22,AH,679,580,0.932,0.225
2023-05-22,IMH,1410,632,0.871,0.442
2023-05-22,KKH,960,921,0.825,0.534
2023-05-23,SGH,810,509,0.65,0.254
2023-05-23,NUH,663,951,0.681,0.281
2023-05-23,TTSH,1464,1376,0.95,0.263
2023-05-23,CGH,970,392,0.736,0.308
2023-05-23,KTPH,720,1132,0.829,0.236
2023-05-23,AH,1414,629,0.6,0.275
2023-05-23,IMH,940,559,0.864,0.235
2023-05-23,KKH,1349,911,0.897,0.402
2023-05-24,SGH,1176,638,0.822,0.28
2023-05-24,NUH,1301,620,0.57,0.439
2023-05-24,TTSH,940,1136,0.841,0.462
2023-05-24,CGH,680,541,0.689,0.421
2023-05-24,KTPH,629,383,0.553,0.527
2023-05-24,AH,643,441,0.857,0.162
2023-05-24,IMH,1386,746,0.889,0.404
2023-05-24,KKH,1117,734,0.607,0.282
2023-05-25,SGH,607,863,0.838,0.31
2023-05-25,NUH,511,614,0.885,0.395
2023-05-25,TTSH,1461,1164,0.885,0.519
2023-05-25,CGH,529,942,0.86,0.528
2023-05-25,KTPH,880,1133,0.888,0.273
2023-05-25,AH,1344,509,0.592,0.426
2023-05-25,IMH,745,685,0.562,0.427
2023-05-25,KKH,1253,599,0.696,0.323
2023-05-26,SGH,511,743,0.805,0.227
2023-05-26,NUH,1187,1195,0.929,0.398
2023-05-26,TTSH,934,1078,0.95,0.34
2023-05-26,CGH,885,867,0.741,0.529
2023-05-26,KTPH,1026,702,0.687,0.476
2023-05-26,AH,1370,447,0.575,0.382
2023-05-26,IMH,1368,992,0.858,0.139
2023-05-26,KKH,813,656,0.79,0.317
2023-05-27,SGH,1184,661,0.72,0.337
2023-05-27,NUH,1456,711,0.832,0.42
